repeat,fold,inchikey,Molecule_Name,chemeleon__lightgbm,chemeleon__rf,chemeleon__xgboost,chemprop_chemeleoninit,chemprop_randominit,ecfp4_narrow__lightgbm,ecfp4_narrow__rf,ecfp4_narrow__xgboost,mordred_pca__lightgbm,mordred_pca__rf,mordred_pca__xgboost,y_true,conf_low,conf_high
0,0,JBLWNFFRBGGQRJ-UHFFFAOYSA-N,OCNT-2308571,5.805707687978137,5.52919382864,5.619926,5.3556,5.728102,5.365220470232795,5.670841276749999,5.16632,5.405557320574214,5.1753706708300005,4.4415207,5.564723962,5.4222075,5.69536475
0,0,DLIWZFLURZGWCN-AZUAARDMSA-N,OCNT-2308594,4.448626721151215,4.42651427092,5.3387475,5.573787,5.5201826,5.177373489164709,5.222720919460001,5.3383327,4.505256062180277,4.766895469709999,4.46788,5.990223753,5.89051975,6.0889055
0,0,HQIXODCYFGBKNG-UHFFFAOYSA-N,OCNT-2308626,4.625680669899167,4.71690803063,4.540259,4.3840523,5.061808,4.412443975567874,4.304510171739998,4.6364727,4.940184292880725,4.946116391560002,4.9450026,2.508812232,1.10286875,3.70303225
0,0,BNVYMBNZHADONN-UHFFFAOYSA-N,OCNT-2308632,5.478524299709944,4.976038027510002,5.15493,5.6389523,5.723117,5.270472594223904,5.32777542899,5.1029425,5.4364082531049,5.225864732190002,5.0501404,4.876318503,4.69238525,5.05044675
0,0,NECXPRJZRYCKAT-UHFFFAOYSA-N,OCNT-2308649,4.8362311858475655,5.009603482319999,5.102427,5.6255865,5.279567,5.201776581796958,4.713467171040001,4.239579,4.820273332276706,4.66457530778,4.5566382,5.028129372,4.81764425,5.219309
0,0,JZKCGQFNKIROBD-UHFFFAOYSA-N,OCNT-2308682,5.321695245425755,5.16164854574,5.5768237,5.27053,5.119238,4.732702262059808,4.73638113851,4.535927,5.303343853778023,5.0768294370300024,5.392284,6.125472485,6.00954975,6.243253
0,0,JKRHRSTTXYTARO-UHFFFAOYSA-N,OCNT-2308693,5.034452629978364,4.970443184710003,4.8063927,5.7019877,5.785225,5.195932740089556,5.134826355869999,5.07537,5.2115617635569595,4.911123163520001,4.5467587,5.764120808,5.68343275,5.84025125
0,0,SLVCIRWUTNDVDY-UHFFFAOYSA-N,OCNT-2308768,4.8768218119013715,5.166363198009996,4.9929976,5.2702346,4.9136486,4.405416300462821,4.71168331168,4.972925,5.462115834604632,5.35252645948,5.165887,5.177702333,5.008119,5.300481
0,0,JIFHBVQNLSIJPG-UHFFFAOYSA-N,OCNT-2308803,4.978904218145449,4.741116301200002,4.645488,4.785507,4.920052,5.266799821431856,5.300819690860003,5.1029425,4.7357284986375365,4.795703831879999,4.8895073,4.948839665,4.7674195,5.1466665
0,0,GCIKBYNGPPOSAR-UHFFFAOYSA-N,OCNT-2308808,4.917336611561609,5.130042030230003,4.951191,4.9776754,4.911483,4.910210658083186,4.917110063090002,5.2026854,4.609165331429608,4.386623313030003,5.1222963,3.846529133,3.423197,4.363946
0,0,GENBLLCBSGBWSV-UHFFFAOYSA-N,OCNT-2308860,5.731890730040617,5.820691486630002,5.275875,5.7133846,6.171319,5.400514332351098,5.5570379225799975,5.52506,5.2418218339868385,5.117657528929999,4.760325,6.142259447,6.04347,6.2389275
0,0,TZHCGVRZHACKPM-UHFFFAOYSA-N,OCNT-2308866,4.677317724099195,5.195027021430003,5.2983675,5.7540197,5.753079,5.10891393560887,4.989668069340001,5.037151,4.99597864897617,4.809220168139999,4.602254,4.71698677,4.5006475,4.993365
0,0,YRYRQKCRFQZBJZ-UHFFFAOYSA-N,OCNT-2308952,5.375989062361088,5.191932811089998,4.982451,5.0884333,5.3809085,5.378796123074725,5.04792415722,5.07537,5.510321504597163,5.392920680790002,4.679659,5.513475127,5.4182835,5.59744075
0,0,APCKBGSTXTVQIO-UHFFFAOYSA-N,OCNT-2308958,5.05251917579193,4.867889830329999,4.845058,4.5321007,5.1505904,4.975728643244529,4.735840876150003,4.9367924,4.45201324923448,5.05062748581,4.6514688,5.08100234,4.92447975,5.22175075
0,0,SMUXAFUMKFMQDV-UHFFFAOYSA-N,OCNT-2308998,4.9700379632110385,5.425489159509998,5.5667386,5.2509418,6.0782623,5.311322578093134,5.420126628449999,5.3508744,4.883810929020929,5.161538942389998,5.2398033,6.262584408,6.17750775,6.34723425
0,0,CJEBHGVZWZPWSG-UHFFFAOYSA-N,OCNT-2309004,4.919604591894543,4.869535958760002,4.4016323,4.5491166,5.0961146,5.683760170654163,5.026593682920001,5.090573,4.845226508006037,5.021348123270003,4.6514688,4.85597139,4.6519145,5.08054425
0,0,MLWJNKOKQZCQFM-UHFFFAOYSA-N,OCNT-2309042,4.979809790770621,5.420723526729998,5.2270727,4.5335,5.536935,4.875338618526973,4.778538293400003,4.972925,5.03498507137955,5.082379901320001,4.993358,4.096998445,3.7352795,4.63813575
0,0,CFGZXKWGGSEENY-UHFFFAOYSA-N,OCNT-2309070,5.430540047443379,5.549903056599999,5.9983025,5.7524343,5.8595357,5.46987782406188,5.302976328179999,5.52506,5.08682693680148,5.147183665059999,4.9963403,5.78048507,5.66842975,5.8910935
0,0,BWWQNTFNKYNBID-UHFFFAOYSA-N,OCNT-2309179,5.507544097568491,5.32390144575,5.184751,5.7509093,5.9173713,5.6535701147880735,5.69233246606,5.3383327,5.374410834956475,5.22780847538,5.319506,5.41586177,5.28660775,5.52169675
0,0,MKUCLUPMYFFFGY-UHFFFAOYSA-N,OCNT-2309232,4.772390691608218,5.092177428279999,5.089642,4.242797,4.8651547,4.307704635254743,4.6360892915,4.771477,4.911873109976714,4.911157608520001,4.993358,3.662160178,2.945458,4.17273125
0,0,HZJAEDMXWJCPPZ-UHFFFAOYSA-N,OCNT-2309246,4.082803271765061,4.43117464379,3.9507804,5.2883024,5.187315,5.193695499574777,5.067223444930002,5.1344333,5.06376264381207,5.064962843440003,5.165887,4.57543194,4.24114775,5.0436905
0,0,CKULYSVCWINHRD-UHFFFAOYSA-N,OCNT-2309286,4.806312256780567,5.101669547410001,5.139449,4.967308,5.282203,4.268499432811774,4.591121805180002,4.408593,4.378208917539687,4.410430753440002,4.909826,3.87610005,3.398863,4.221879
0,0,SOPSTNOHBNLMBW-UHFFFAOYSA-N,OCNT-2309323,3.1744499838710096,4.115426233349999,3.8162303,4.2492585,4.3381023,3.605495479021447,4.033033067800002,4.0594196,4.164001415835156,4.390715088800002,4.4542994,3.809379935,2.741703,4.23898975
0,0,QQISPTBFJAYJMO-UHFFFAOYSA-N,OCNT-2309324,5.328339668282696,5.240794789950001,4.981567,4.7981005,5.092729,4.970363898515822,4.748827599570001,5.1637836,4.539043777304819,5.087856006230001,5.0505958,4.751570948,4.48313675,5.09186
0,0,GBUSLTPPAQKFHD-UHFFFAOYSA-N,OCNT-2309376,5.690931821801825,5.791322246659999,5.512295,5.537695,6.1883163,5.774929341605933,5.7109454458299975,5.156879,5.407837654593262,5.465092601689999,5.2398033,4.346900945,4.09208775,4.69280425
0,0,LTXRCYPELJYQOB-UHFFFAOYSA-N,OCNT-2309443,4.180982757093179,4.072143661160002,3.7379825,4.0734987,5.1089478,4.1434483649960265,4.439877279860001,4.49304,4.22340111086594,4.452110584489999,4.4961004,4.876238563,4.63372125,5.05114425
0,0,PYIWSJVAJVCDJD-UHFFFAOYSA-N,OCNT-2309448,5.719378931700853,5.322030291350003,5.1785903,5.6844482,5.6212115,5.634819034864657,5.595004523499998,5.4292827,5.099732258441797,5.007235991430002,4.896016,5.825900875,5.72293525,5.92187175
0,0,VRHSIWRFSPQEBM-UHFFFAOYSA-N,OCNT-2309458,4.575129725564136,4.966965667669999,5.3402615,4.751844,5.15544,5.190226020554982,5.0881727536899986,4.9367924,4.828661695162757,4.914405367660003,5.0658655,5.260399738,5.0996855,5.4405665
0,0,VJOLPRXCRRLZKY-UHFFFAOYSA-N,OCNT-2309576,4.386818810247214,4.196013379460001,4.4586215,4.4468184,5.2852616,4.726063011706691,5.017853546440003,4.955105,5.224884495190723,4.628406978770002,5.001665,4.411497823,4.19016925,4.741262
0,0,ICQPYVZPTBHWKX-UHFFFAOYSA-N,OCNT-2309593,5.431092198044883,5.182414795279999,5.5684037,4.906968,5.056502,5.250550241606361,5.344636799260002,5.16632,5.293123312322682,5.2675940941500015,4.92006,4.807199705,4.6416775,4.970964
0,0,IXNDBORQXCOCSN-UHFFFAOYSA-N,OCNT-2309596,4.5234370706859774,4.780944009040001,3.405061,4.5870237,4.8766146,4.94397843778515,5.251251047799998,5.1029425,4.972131343174704,4.946109423870001,4.706308,6.39124083,6.29897,6.484425
0,0,XWCLCJYWVJRTHA-UHFFFAOYSA-N,OCNT-2309598,4.158506274325827,4.513480740380002,4.775528,3.5615869,3.960666,5.194218705349472,5.1199238313,5.4332337,4.883192510474695,5.085088079680003,4.8336143,3.686655173,3.15342875,4.22728425
0,0,PZBMCIRQTJSXEM-UHFFFAOYSA-N,OCNT-2309599,5.113131139633887,4.8945248922700015,4.790401,5.345028,6.012295,4.308005858839636,4.720498769000003,4.967872,5.364578998903976,4.403991591340001,5.1024137,5.153638547,4.9495605,5.37137275
0,0,RXWSOBRRXFTSLA-UHFFFAOYSA-N,OCNT-2309655,4.479737469803596,4.380906990230001,4.683822,3.8654451,4.354091,5.137840832551164,4.726203286829999,4.7145786,4.636689887495735,4.390759428010003,4.2155848,2.492578865,1.1185145,3.77799
0,0,QDMSJHDEIZETOH-UHFFFAOYSA-N,OCNT-2309659,5.422112309728449,5.4835047086,5.5440493,5.5748997,5.949415,5.240836368381808,5.34744835041,5.16632,5.1855973440376655,5.422184581639998,5.2398033,6.538059178,6.430423,6.651831
0,0,RSUDJUKPYSQPJM-UHFFFAOYSA-N,OCNT-2309661,5.553443321432648,5.480955021610002,5.4718,5.9152055,6.2137623,5.675636153771974,5.498081660299999,5.2727084,5.19012810106471,5.355315434160001,5.2398033,5.190142685,5.031594,5.31105975
0,0,XKOYXYRROUYVSA-UHFFFAOYSA-N,OCNT-2309734,4.229190120055975,4.4931186308500015,4.9424624,4.3044014,5.2362795,4.159875203021664,4.628424932050001,5.3269887,5.0461164725803735,4.856984472209999,4.706964,5.255905082,5.1034195,5.376052
0,0,LTKHJAAHPNJLHY-UHFFFAOYSA-N,OCNT-2309801,4.818683578979834,5.011599652610002,5.1764255,5.0741587,5.4866104,5.057849556114477,5.197311348479999,4.964365,4.723974270171326,5.277710795040003,5.106903,5.83432212,5.74256775,5.9221945
0,0,JZKURPYQVDAOOL-UHFFFAOYSA-N,OCNT-2309809,4.758185226368016,4.72501807974,5.263785,5.0935507,5.679666,5.101708918098073,4.842549632249999,5.1814528,5.114832227769673,4.958576244470001,4.940738,4.815146673,4.445708,5.153794
0,0,GAAAACRGNMPWJY-UHFFFAOYSA-N,OCNT-2309811,5.17567956189933,5.086169589830002,5.079882,5.4932194,5.3369293,5.495386829017075,4.981729258210004,5.1029425,4.556287855795269,4.937676441420001,4.8021502,5.5868905,5.48321875,5.684334
0,0,FGUQAYRHKXYOTM-UHFFFAOYSA-N,OCNT-2309846,5.298559232139406,5.00182712808,5.016645,5.230452,5.4594865,5.579356775724605,5.496816921570002,5.4751053,4.810389885350028,4.478848644829999,4.38112,5.503999183,5.36935925,5.62534125
0,0,SVDYMXAJCOKQLE-UHFFFAOYSA-N,OCNT-2309918,4.284333615573171,4.173619549280001,3.8472044,3.5280142,4.8530374,3.759867775585418,4.199117636950003,4.7007756,4.371321703498906,4.78697488625,5.112519,2.801646928,1.17153425,3.9173995
0,0,UWGSRPLGVVOCMK-UHFFFAOYSA-N,OCNT-2309950,5.250922698116133,5.402804750590002,5.8355384,5.1780252,5.446616,5.389462872249106,5.297090304540003,5.2936354,5.247685581536554,4.973609579510001,4.9132953,5.480999648,5.372205,5.5872185
0,0,YZDDODJEXHDWEE-UHFFFAOYSA-N,OCNT-2310008,4.72932918546368,4.451513954160001,4.3139215,5.760391,5.6984057,5.253938690692422,5.452621908509998,5.1029425,5.070540341878358,4.795622775560002,5.2041492,5.28092029,5.0875165,5.42224725
0,0,YUSOQWDLAGAIHW-UHFFFAOYSA-N,OCNT-2310036,5.304649188005201,5.607358413349999,5.8861556,5.5325556,6.4838157,5.431212883235347,5.52805364363,5.2936354,5.665885064036799,5.582425297970001,5.2398033,5.809098493,5.69878975,5.922263
0,0,QLJSPTQLWJJXDU-UHFFFAOYSA-N,OCNT-2310094,4.940450253316925,4.99709241259,4.72957,4.4039173,5.3096504,5.168286537591482,4.768751650939999,5.063875,5.242763436227951,5.1644564599399985,4.679659,4.625363453,4.3915625,4.9263205
0,0,ZLNSOSPUFUUSJT-UHFFFAOYSA-N,OCNT-2310110,4.739089007333,4.937601469100001,4.5522475,4.017203,4.302495,3.6414958594662745,4.181828330470002,4.091947,4.525229093244649,4.448440183470001,4.88812,3.754456368,3.23498925,4.23309
0,0,OPPFQRUPYDGASZ-UHFFFAOYSA-N,OCNT-2310119,5.357000148237828,5.11174780837,5.2519875,5.395465,5.580188,5.154337406590581,5.273949732430001,5.1817584,5.127633993695283,5.584289924800003,5.2398033,4.85225406,4.61622125,5.0039235
0,0,HZHXSHXBAHLQCN-UHFFFAOYSA-N,OCNT-2310144,4.0879544679978626,4.248854662369999,4.247583,4.244273,4.862191,4.581779543287349,4.625849838449997,4.810521,4.322214293633918,4.5070709842999985,4.9380674,4.896674622,4.76415475,5.0570315
0,0,AIOAUDKSZPZHDV-UHFFFAOYSA-N,OCNT-2310202,5.702659663154252,5.36424470028,5.20978,5.516132,6.1800547,5.3548506562540235,5.6176578899299985,5.2026854,5.428829342299802,5.352669733330001,4.4957843,6.267360323,6.14288825,6.38791
0,0,NANLFGLVROKLFB-UHFFFAOYSA-N,OCNT-2310327,4.661775316866775,4.647568896950003,4.743305,5.062744,5.142818,5.331254365678312,4.615619695170001,5.07537,4.995178789260233,4.858798477760003,4.8521028,4.921241793,4.747306,5.08488875
0,0,GPUPVYRGIRMSAG-UHFFFAOYSA-N,OCNT-2310396,5.047128303562083,4.61504507314,5.1960006,4.6435075,5.0120587,4.030883481737778,3.869116100110003,3.7809653,4.428287485463354,4.4011856927299995,4.449669,3.641610983,3.02601275,4.19666475
0,0,LEQOABJBJQUSIJ-UHFFFAOYSA-N,OCNT-2310448,4.911664424872137,4.988974817510002,5.336854,4.3935876,4.786919,4.510194607287153,4.48149814248,4.238028,4.796375604612692,5.16559202108,5.1280007,5.011973475,4.8121245,5.185843
0,0,SYXTXXKDVIEGLV-UHFFFAOYSA-N,OCNT-2310458,5.427236142572052,5.226336283890001,5.284993,5.7737494,6.0137205,5.42158658521147,5.15127466647,5.07537,5.212662528445578,5.169286281790002,4.9963403,5.415105497,5.29188,5.52425225
0,0,FUJRKPHFQJPPJN-UHFFFAOYSA-N,OCNT-2310589,4.739824585356776,4.367643286339999,4.772721,5.584474,5.2662506,4.672594830591465,5.0012335953600005,5.07537,4.408817003917605,4.387534023320001,4.5566382,2.216016635,1.0635055,3.5923915
0,0,SRJUQDSPYDJJMF-UHFFFAOYSA-N,OCNT-2310685,4.536453692810832,4.52855201793,4.0393662,4.865422,4.408811,4.794841812634673,5.129884614070002,5.1029425,4.438979328832755,4.6101960150500005,4.993358,4.741125927,4.5658825,4.95286575
0,0,BZLXGFYLRNUUNG-UHFFFAOYSA-N,OCNT-2310716,4.717554352564493,4.8204013346800005,4.773538,3.5296984,4.3171473,4.280407848913472,4.353098792950001,5.001226,4.90478822512166,4.967389943590001,5.165887,5.197002985,5.030395,5.33567075
0,0,KZIDFUMZLWTNPB-UHFFFAOYSA-N,OCNT-2310751,4.709923022555386,4.750041127609997,4.6768317,3.9410763,5.0108805,4.887781904343925,4.93612155563,5.07537,5.178096284746028,5.235941982929998,5.1046247,3.4110217,2.1072145,4.029117
0,0,LWTKTABHWXYFOZ-UHFFFAOYSA-N,OCNT-2310779,5.584255374248813,5.33593454355,5.5148625,4.8972187,5.4991918,5.540566939504144,5.128871649979998,5.1196938,5.532497163003298,5.320284806049999,5.2398033,5.745007975,5.6201565,5.861856
0,0,UPACZLZVVYCCPQ-UHFFFAOYSA-N,OCNT-2310880,4.733413736247824,4.790010578830002,5.128386,4.7500286,5.6213408,4.55256678214131,4.715929373260003,4.9395804,5.214163205024716,5.144514545550002,5.1570735,4.837814748,4.67442525,5.02922
0,0,WECBRMODQWSFSC-UHFFFAOYSA-N,OCNT-2310948,4.57577886429679,4.785953646529998,4.585456,3.6867948,3.902537,3.8651184605260087,3.81236124422,4.5982614,4.13908696632471,4.641697022939999,4.88812,5.216991705,4.9832135,5.3900845
0,0,JNUPUTJOTQNJHS-UHFFFAOYSA-N,OCNT-2310953,4.871772415318352,5.06628174275,4.5108356,5.139911,5.636489,4.715457897113201,5.142110105500003,5.07537,4.992082122006065,5.07096877118,4.92006,4.204215843,3.90944125,4.62933625
0,0,ZNZJGCOJFHWZII-UHFFFAOYSA-N,OCNT-2310979,5.275548959547159,5.4473685748600005,5.539508,5.136959,6.0725117,5.509607447458647,5.522761025310001,5.3383327,5.279047029151223,5.3023694102600025,5.1280007,4.711638955,4.524571,4.929595
0,0,SIPWPCZRIOWTLN-UHFFFAOYSA-N,OCNT-2310997,4.5450298856317985,4.246253118459999,3.9902773,3.0038946,3.9333453,3.9524251982445566,3.76128667032,4.337112,4.315885320318232,4.409704452470001,4.6694856,3.778208625,3.336603,4.43371225
0,0,HGMVMOMRKMPRSR-VHSXEESVSA-N,OCNT-2311017,4.6396307706706414,4.38455687587,4.2346783,4.968192,5.580978,5.09471397247336,4.974420286330001,5.135483,5.355622188300867,4.895588788459999,5.2104344,5.157979098,4.9924455,5.288639
0,0,KXQCKBJACHMFEZ-UHFFFAOYSA-N,OCNT-2311032,4.802291317210929,4.6962787327400015,4.678009,4.4215775,4.9779096,4.8202992509449905,4.829552142839999,4.923436,4.794073205632063,5.04489891921,5.031328,3.67292722,3.0571735,4.18513975
0,0,YAHHSHNEDFLSFO-UHFFFAOYSA-N,OCNT-2311061,5.34526987974001,5.502816021249999,5.1267476,5.269851,5.272216,5.186785909576181,4.9543866117099995,5.2026854,5.464421074403123,5.398125994389999,5.2398033,5.888317802,5.72490975,6.05835775
0,0,LHTZKKBQVHDQAX-UHFFFAOYSA-N,OCNT-2311086,4.863191905380981,4.798982562230003,5.087954,4.9085817,5.153228,4.485690545368784,4.456808912380002,4.728976,4.586435438059619,4.481823069819999,4.96419,5.13098404,4.982878,5.2490225
0,0,NLPVWZDQUHNWNN-UHFFFAOYSA-N,OCNT-2311091,5.452517353011785,5.5435262073499985,5.553906,5.805154,6.416323,5.580847829868501,5.388423751199998,5.4292827,5.458861646865318,5.18318422574,4.679659,5.19945139,5.016559,5.36173025
0,0,DAOAPMJKVUJXID-UHFFFAOYSA-N,OCNT-2311133,4.846192960839563,5.0545079404400015,4.921983,4.565393,4.856644,5.223707792380779,5.009618105570001,5.2293324,4.905487838372227,5.0134856541,4.811546,5.152543565,5.00986925,5.266401
0,0,FXKCHSYNXXKFEX-UHFFFAOYSA-N,OCNT-2311148,4.387251804956222,4.855695264910002,4.597415,4.245677,4.947026,5.257433433551408,5.257916590580001,5.0772166,4.867234079670892,4.923798053219999,4.961527,4.59512341,4.39045925,4.87458725
0,0,VAZPOTJURGQWAP-STQMWFEESA-N,OCNT-2311225,4.084616558739377,4.117067598909999,4.5134816,5.054181,5.3157477,5.066951710421531,5.397874624450002,5.090573,5.250802443906545,4.71593685089,4.88812,5.238585815,5.0394995,5.3953055
0,0,CDQDNPHFGYWSOR-UHFFFAOYSA-N,OCNT-2311331,5.385243312250151,5.164219310610004,4.8518996,4.68938,5.540781,5.020457147201548,5.03378720053,5.037151,4.935763322912092,5.26408378782,4.760325,4.51486617,4.3167955,4.80004825
0,0,LQKJYHIZCLRVAA-UHFFFAOYSA-N,OCNT-2311336,5.128468888392276,5.0187207762,5.0671835,5.567325,5.3440785,5.075690353394545,4.763871522930002,5.2847195,5.189584490655094,5.381542813230002,5.2398033,5.615887133,5.4973595,5.72300875
0,0,FVWJNTSKIAGKNF-UHFFFAOYSA-N,OCNT-2311453,5.040523987332766,5.28842367666,5.8580866,5.3944683,5.5990243,5.341552802254427,5.38998553133,5.2026854,5.239117074648984,5.503238349289998,5.2398033,5.628743607,5.514906,5.7347625
0,0,KWIFZAZOFYUVCZ-UHFFFAOYSA-N,OCNT-2311542,4.234483460181399,3.90476508762,3.996332,2.2839756,3.9418406,3.8112324198363576,3.6884928342500025,4.091947,4.578035868383886,4.493932055110001,4.760325,2.542144535,1.09209275,3.8358955
0,0,BHEAZNHFSNJYDJ-UHFFFAOYSA-N,OCNT-2311547,5.327075757386528,5.2389274729499995,5.382941,5.5098333,5.4237967,5.318865258244356,5.225525170070001,5.1029425,5.369053481809582,5.352741056239999,5.165887,5.191699465,4.975388,5.35444075
0,0,IXIWLXFULLNPDO-UHFFFAOYSA-N,OCNT-2311574,5.225502217870213,4.995982928230002,4.867433,5.1269264,5.659274,5.100002163828287,5.177769715270001,5.037151,5.000186876684913,5.178978320820001,5.1056356,4.795568815,4.294924,5.1695415
0,0,ATLZEXPCGWQKDL-UHFFFAOYSA-N,OCNT-2311588,3.935352751613945,4.40967450237,4.521684,3.2924266,3.9333682,4.18378032297795,4.0325569758299995,4.6297097,4.583916231014559,4.4540297432900005,4.88812,3.274629818,1.497635,3.99270875
0,0,AIDXPYZJTIDUSC-UHFFFAOYSA-N,OCNT-2311602,4.747015082933698,5.010689485699998,5.5571027,4.553916,5.35825,4.405147571741035,4.567789144300003,4.7452407,5.08710723175241,4.48556596449,4.8898625,3.668555707,3.14165625,4.1889845
0,0,FMIDPHAHVCLBIS-UHFFFAOYSA-N,OCNT-2311689,4.960348072748709,4.74463729578,5.0579996,4.7581115,5.7689567,5.051691393191181,4.999311973770001,5.07537,4.721935249678995,4.531223463909998,4.847542,5.401922305,5.28722925,5.503352
0,0,LQUSNRYERYWFOJ-UHFFFAOYSA-N,OCNT-2311728,5.287066652898775,5.3963397845099985,5.3749413,4.6911902,5.140546,5.041965958414394,4.90373910344,4.8359485,4.946536699402354,5.141290472230002,4.867041,5.600461978,5.4687795,5.70778225
0,0,VWXNHHNSTRKTRD-YUZWYKEKSA-N,OCNT-2311731,5.059984592415937,4.473869141280001,4.7816477,5.629255,5.3561397,5.478630705423163,5.325027121080001,5.3383327,4.442940221608499,4.5934645849599995,4.450391,4.81363868,4.619334,5.04332325
0,0,NDYIXONJSDUIQJ-UHFFFAOYSA-N,OCNT-2311745,4.71477862788661,4.66557924914,4.5381246,4.83142,4.5242887,4.798918246829302,5.015472446750001,5.1068606,4.559627856364158,4.60880427619,4.5348883,5.596332057,5.46664,5.7144315
0,0,OLKFTJZESRFYGM-UHFFFAOYSA-N,OCNT-2311748,5.134101888608593,5.310000253600001,5.3909454,5.5415196,5.94398,5.616371934223897,5.625813897689999,5.4292827,5.26683038632143,5.448695941139999,5.2398033,6.231112135,5.94330575,6.4930315
0,0,VTTXKWNUEYBJHG-UHFFFAOYSA-N,OCNT-2311783,5.451993975076495,5.379632540890002,4.9962325,5.2973037,5.61885,5.004859759652321,5.574862687920001,5.07537,5.083921570011904,5.25167325573,5.0559287,5.76846985,5.680404,5.8510315
