repeat,fold,inchikey,Molecule_Name,chemeleon__lightgbm,chemeleon__rf,chemeleon__xgboost,chemprop_chemeleoninit,chemprop_randominit,ecfp4_narrow__lightgbm,ecfp4_narrow__rf,ecfp4_narrow__xgboost,mordred_pca__lightgbm,mordred_pca__rf,mordred_pca__xgboost,y_true,conf_low,conf_high
0,0,VRHSIWRFSPQEBM-UHFFFAOYSA-N,OCNT-2309458,4.4824437856780515,4.289185464239999,4.5794764,4.5905876,4.8172092,4.656056619668144,4.63279375408,4.202811,4.665029821282149,4.611125372819999,4.560596,4.3898646,4.08489525,4.789204
0,0,CEXGDSRWXPGELQ-UONOGXRCSA-N,OCNT-2309469,4.627017353191625,4.94751286801,4.792252,5.1648865,4.833841,4.736516040111908,4.82022705109,4.657758,4.937855344389557,4.875834000609998,4.821968,4.970555535,4.794729,5.141443
0,0,NZGXZMLTWAOIJJ-UHFFFAOYSA-N,OCNT-2309498,4.333599233008136,4.26211659825,4.526812,4.2508073,3.7184489,4.140564677780338,4.047116516520001,4.286889,4.473423074034421,4.348207127649999,4.17974,2.646331262,1.110473,3.83774725
0,0,OQWALVNPZPFZNB-UHFFFAOYSA-N,OCNT-2309524,4.466402041120647,4.5352029072099995,4.134873,4.6858487,4.4604454,5.03996632282726,5.13195658407,4.9749584,4.083291467055957,4.284952242970002,4.2912006,4.38695762,4.0117505,4.92321575
0,0,TUNYSDUUJNGBOO-UHFFFAOYSA-N,OCNT-2309550,4.335445319449543,4.152106322250001,4.2305756,4.219756,4.1499686,4.124348219611062,4.522989941280001,4.3675475,4.740963414139396,4.7401439839299995,4.99354,4.56426993,4.32569925,4.86476925
0,0,UGLQFTQKYFIXRS-UHFFFAOYSA-N,OCNT-2309560,4.4280847684341715,4.378736654360001,4.3304114,4.3881946,4.41646,4.078625606278297,3.805798184980002,3.887371,4.89658461625804,4.490510148980002,5.0278296,3.812051542,3.243241,4.304566
0,0,VJOLPRXCRRLZKY-UHFFFAOYSA-N,OCNT-2309576,4.736404920830021,4.66339442505,4.5875096,4.9468617,4.7463245,5.252572847612894,5.1242293411499995,4.916288,4.706381148298313,4.804205407420001,4.601503,4.967634953,4.64950675,5.2605155
0,0,NJASTDRCXHCKCI-UHFFFAOYSA-N,OCNT-2309603,5.269979331409136,5.088970619050001,4.734245,5.868436,4.8245745,5.029828232126627,5.1070575410300005,5.0181036,4.624422887219297,5.203860265490001,5.585921,5.2606706,5.01926525,5.45962975
0,0,RXWSOBRRXFTSLA-UHFFFAOYSA-N,OCNT-2309655,4.547365769797612,4.39479668516,4.2545137,4.338339,4.1064186,4.375884778669667,4.44000636291,4.4316325,4.625780015720714,4.61405583471,4.577361,3.404934917,1.72082825,4.01987775
0,0,RSUDJUKPYSQPJM-UHFFFAOYSA-N,OCNT-2309661,5.221865536479791,4.964848558169999,4.8313622,5.5659294,5.135188,4.962958866567324,4.865764734020001,4.8314834,5.163555872182569,5.001326972000001,4.881151,5.578610865,5.443783,5.6954195
0,0,BBRIXFTZIRVEEF-UHFFFAOYSA-N,OCNT-2309663,5.324436630299036,5.3383049316900015,5.050091,5.5429482,5.5819526,5.218184813514157,5.623483025279999,5.1362677,5.487667741133244,5.044380801779999,5.2590933,6.09151423,5.94598025,6.23145425
0,0,QMUPVRYCKBCCRT-UHFFFAOYSA-N,OCNT-2309704,4.763366474870569,4.76550484266,4.7650094,4.4147663,4.2024126,4.658829983752655,4.436689423689999,4.5548906,5.305175658952419,4.870150153699999,5.0428457,5.598367158,5.400153,5.7586785
0,0,TUNHMOUQIPHTBW-UHFFFAOYSA-N,OCNT-2309709,4.37608288659719,4.233044364830001,4.181452,3.910608,3.9390674,4.170319609056877,3.922344285970001,4.0387278,4.109332193580742,4.140526122679999,4.1445904,2.881516308,1.189048,3.890279
0,0,PDQLPNSIVZNUDK-UHFFFAOYSA-N,OCNT-2309742,4.672428097817091,4.619584070079998,4.8856745,4.687564,4.4335957,4.594913184378776,4.436470374510001,4.7001576,4.765510432458169,4.6112166959000005,4.7928314,4.870802473,4.574166,5.22243475
0,0,JEIGWQHMZMNNGN-UHFFFAOYSA-N,OCNT-2309776,4.536137763166328,4.4445547752999985,4.5883455,3.594214,4.3292522,4.672549801762523,4.46962483842,4.648224,3.9146305724615247,4.6034332218100005,4.4163074,3.74740795,3.160846,4.19972825
0,0,JZKURPYQVDAOOL-UHFFFAOYSA-N,OCNT-2309809,5.189037589984799,5.05439570502,5.148643,5.471103,5.191942,5.085291883496696,5.49646777259,5.0181036,5.047440119457727,5.134446268980001,5.159217,5.85000174,5.7682385,5.9336405
0,0,YKVLNDDAPLQHQD-UHFFFAOYSA-N,OCNT-2309877,4.681395137633822,4.655077498890002,4.00132,4.6528263,4.260059,4.202411437483091,4.366048211149999,4.3675475,4.758732631580234,4.784995627579999,4.645978,5.235617125,5.08849775,5.3594605
0,0,LVJWCKKQYYBYRC-UHFFFAOYSA-N,OCNT-2309905,4.493754167100889,4.329723371200001,4.012934,4.3582954,4.1607695,4.598469636118731,4.774778678919999,4.657758,4.380825936097466,4.412755432799998,4.2214155,4.973133423,4.72355725,5.142561
0,0,LECHJNCDFRJREW-UHFFFAOYSA-N,OCNT-2309926,4.44491650938545,4.483356669900002,4.6607013,4.589972,4.391281,4.487680591060897,4.398741493799999,4.4679813,4.61483691985114,4.446057890860001,4.64079,3.953398422,3.53484475,4.45910475
0,0,HJDIMWOEKKJXFJ-UHFFFAOYSA-N,OCNT-2309993,4.657533398955146,4.5889383342,4.867448,4.5434785,3.9568186,4.4560856207966735,4.448059635779999,4.484462,4.966868467551345,4.5460205788599986,4.657743,4.240203798,3.92092,4.66149425
0,0,YUSOQWDLAGAIHW-UHFFFAOYSA-N,OCNT-2310036,5.183680039842599,5.070126181880002,4.825216,5.241655,5.320182,4.864844258502953,4.91320983985,4.8314834,4.892630380279608,4.815331352190001,4.526802,5.603263942,5.0138,6.05141225
0,0,OQNCBOFIXGDOFI-UHFFFAOYSA-N,OCNT-2310041,4.921278248130044,4.788247454989997,4.675026,4.9922514,4.840875,4.667806133723753,4.707997632119999,4.5998206,4.641445329883502,4.5260362030399985,4.329637,4.793663087,4.642106,4.9508205
0,0,RPIPASCIKGRQNW-UHFFFAOYSA-N,OCNT-2310072,5.183201532405758,5.1824524414,5.276112,5.3217883,5.113671,5.099690830713168,5.07015993433,4.9952354,4.813550553829045,4.972290181859998,4.648574,4.959281168,4.7833035,5.12105225
0,0,GJSIXZKKNDJEAL-UHFFFAOYSA-N,OCNT-2310123,4.658586240944345,4.8281561900700005,5.2400494,4.875995,4.8203115,5.054362843631761,5.157509570170001,4.73106,4.426608600854971,4.473874176240001,4.704409,5.260908997,5.1135595,5.3731485
0,0,HKZQTGCONNDGDA-UHFFFAOYSA-N,OCNT-2310155,4.429701237722505,4.429835367140002,4.4501634,4.6126885,4.9505253,4.689339790658897,4.574085194729999,4.648224,4.805023268964748,4.71703028317,4.9749384,5.123199592,4.8965195,5.28516725
0,0,ZRNDQMAKMCTGGO-UHFFFAOYSA-N,OCNT-2310156,4.373764943990695,4.56059107885,4.4550986,4.2044935,4.3364735,4.742369370952708,4.688083573210002,4.592663,4.706083309806661,4.82614814581,4.2164497,4.35634348,4.108044,4.70506125
0,0,LVUXIUDKFQBCBA-UHFFFAOYSA-N,OCNT-2310157,3.947057188945632,4.12625415216,4.322429,4.3714833,4.0489836,4.281948162885083,4.23532044421,4.3675475,4.380512269388349,4.42243243575,4.3463554,4.386116125,4.126378,4.7614805
0,0,AJTSNWUPSBKAJK-MRVPVSSYSA-N,OCNT-2310216,4.644612258273727,4.517712840140002,5.054784,4.459187,4.433738,4.390195191323128,4.426147198709999,4.484462,4.549646697186032,4.525634289940001,4.652581,3.496522623,2.653351,4.1744535
0,0,UFIOPUNMLAUYND-UHFFFAOYSA-N,OCNT-2310227,4.129112059768039,4.165221836520001,3.8142562,3.4976072,4.282387,4.153096487339574,4.28165301629,4.3675475,4.209164121543117,4.1937457896799994,4.043733,4.27031047,3.92372175,4.7312755
0,0,CCWBISGBXAFNFY-UHFFFAOYSA-N,OCNT-2310346,4.740947956393628,4.800063326469999,4.614393,4.355781,4.1114736,4.371861077806638,4.234571222080002,4.3675475,4.824629474366085,4.80660003934,5.0050054,4.33576228,4.00372725,4.780932
0,0,IULOBWFWYDMECP-UHFFFAOYSA-N,OCNT-2310350,4.2942097816417935,4.669020849029998,4.7954044,4.316976,3.7683203,4.558014990627186,4.42266998719,4.484462,4.396610284663411,4.4226245226500005,4.310855,3.763350552,3.27519275,4.246743
0,0,NOKWLBSHOIIUFJ-SAABIXHNSA-N,OCNT-2310404,5.053519233981002,5.114222314980002,5.235936,4.9837146,4.941137,4.809372731227953,4.959122225700001,4.8145995,4.834926351627399,4.778240583099998,4.602602,5.617653735,5.45137725,5.778367
0,0,GFTTWKOXOFWXTR-UHFFFAOYSA-N,OCNT-2310431,4.717141306898936,4.6854859513500005,4.8081245,4.7683096,4.631053,4.338865823993169,4.296313306440002,4.3675475,4.705764782488507,4.729938891910001,4.8620806,4.808180555,4.5400705,5.073931
0,0,LEQOABJBJQUSIJ-UHFFFAOYSA-N,OCNT-2310448,5.019320462550861,4.84474611901,4.638712,4.837012,4.195931,4.363571065800313,4.338883773119999,4.1078877,4.633646532792654,4.589749558820002,5.287346,5.124903523,4.9223975,5.325364
0,0,SYXTXXKDVIEGLV-UHFFFAOYSA-N,OCNT-2310458,5.07048846530951,5.120115915120002,5.493132,5.678641,5.231463,4.936501516010321,5.42940616602,5.0424066,5.02263070454393,4.710012615510002,4.8333054,5.914623525,5.82969575,6.00106325
0,0,HIOBZJFAABUCKU-UHFFFAOYSA-N,OCNT-2310511,4.409729278358126,4.39959371709,4.401752,4.1609554,4.296223,4.652497941261066,4.593359450470001,4.648224,4.552553019701116,4.4029521104699985,4.5876403,4.439156595,4.22142,4.71777575
0,0,CSWBZQAJADZJPJ-UHFFFAOYSA-N,OCNT-2310576,4.754882182891385,4.86131519235,4.5273557,5.029505,4.9722767,4.759303050519342,4.558499574770002,4.578948,5.040669738366083,4.8431747608,5.1186056,4.159784415,3.80843775,4.54435
0,0,AXXIEJDVBYZXLK-UHFFFAOYSA-N,OCNT-2310680,4.822371185347416,4.645874709960001,5.1668534,5.2031436,5.010758,5.1355499737316626,5.24186942262,5.1017265,4.534037958895154,4.687712919320001,4.6393094,5.100509677,4.87241325,5.2781205
0,0,SRJUQDSPYDJJMF-UHFFFAOYSA-N,OCNT-2310685,4.270697292763412,4.12552155288,3.882754,4.275738,4.06283,4.46196846280229,4.615928594360001,4.657758,4.137752428873171,4.0429779047800025,4.11507,4.63700587,4.457209,4.8517385
0,0,BOWLVPUQMMJWEC-UHFFFAOYSA-N,OCNT-2310717,4.9614828136247136,5.016876783399999,5.213648,4.916867,4.914641,4.872077779760141,4.772334985659998,4.890303,5.112689998254579,4.875150980590002,5.721028,4.393078617,3.60788425,5.20254325
0,0,BIGAOOHPAKZTOZ-UHFFFAOYSA-N,OCNT-2310755,4.831600144431611,4.829518066790002,4.7097926,4.2199793,4.2236147,4.359920107891512,4.60013837867,4.3675475,5.034077819455419,4.705895828480001,5.152683,4.965429043,4.73823825,5.166127
0,0,WRRMQFMQWRSQBI-UHFFFAOYSA-N,OCNT-2310797,4.461960303323299,4.520711778369999,4.5229363,4.032099,4.0913115,4.269606367371492,4.1716237334900015,4.4379764,4.537984775200643,4.74868794615,4.2422643,2.48787512,1.074271,3.76267
0,0,IWKOXNCMURNVKR-UHFFFAOYSA-N,OCNT-2310804,4.646975748189934,4.639331942129998,5.061051,4.908667,4.875516,4.579845953422777,4.964370846369998,4.7528105,4.691489560523903,4.7757020361999984,5.069721,5.298282055,5.12569,5.46233925
0,0,JZLNLPFYEPHWQX-UHFFFAOYSA-N,OCNT-2310808,4.623132095821291,4.53251698545,4.3067694,4.918218,4.6299496,4.53641276548689,4.765765066150001,4.3631616,4.794668524638915,4.491474239409998,5.1140895,3.679634403,3.03068225,4.21893725
0,0,PAZGEARGQQZYLI-UHFFFAOYSA-N,OCNT-2310822,4.629065371151217,4.76655140012,4.738524,4.860777,4.6098647,4.607039535218701,4.44051789783,4.5320663,4.681496635293018,4.519423401329999,4.0357704,4.502336038,4.252362,4.80497075
0,0,UPACZLZVVYCCPQ-UHFFFAOYSA-N,OCNT-2310880,4.811416633308885,4.731094870359998,4.696126,4.8102417,4.6781135,4.588478837001995,4.497405737869999,4.639855,4.5507736329865205,4.6489410867,4.893328,5.02258072,4.83276875,5.2288505
0,0,HDXXWIMMIYDYQO-UHFFFAOYSA-N,OCNT-2310901,4.904376671300713,5.001177556790003,5.1301556,5.2537,5.320013,5.196442402599581,4.946452910409997,4.9135504,4.94113134145534,4.83536189415,4.582743,4.691422,3.798144,5.30878975
0,0,PYENDQAOQUXIML-UHFFFAOYSA-N,OCNT-2310935,4.6010848701829,4.6246869853499994,4.7516446,5.1179466,4.8929505,4.990922979621862,4.96305858942,4.879695,4.441884886979431,4.604867065049998,4.8221292,4.824329507,4.62769825,5.031754
0,0,ZCFOZFFAVPLQDU-UHFFFAOYSA-N,OCNT-2310945,4.551375164633185,4.51145572893,4.6091485,4.59909,4.457187,4.469566432143271,4.426113271350002,4.4316325,4.582775056657651,4.59087877595,4.4864736,4.918670342,4.67249125,5.193844
0,0,JNUPUTJOTQNJHS-UHFFFAOYSA-N,OCNT-2310953,4.757113753232309,4.86107362462,5.1540165,5.36342,5.1459274,4.947314088184973,4.9332328629600015,4.7133193,4.878817961338658,4.748130968450002,5.1232357,5.86185706,5.744271,5.97731575
0,0,ZNYHVNPTYPXHIV-UHFFFAOYSA-N,OCNT-2310955,4.491921407734021,4.386103741499999,4.3635983,4.358394,4.3446927,4.3104654603141555,4.406838163790002,4.3675475,4.557611242317946,4.4022118489999995,4.3119655,4.04809364,3.63724375,4.51545125
0,0,QUMDTFYGSJHRPL-UHFFFAOYSA-N,OCNT-2310971,4.355741622440204,4.3254652567,4.512839,4.0700645,4.3754077,4.135716920922715,4.01570879566,4.263267,4.439527254976964,4.4777114639299995,4.3953934,4.03577002,3.58187025,4.39040975
0,0,ZNZJGCOJFHWZII-UHFFFAOYSA-N,OCNT-2310979,5.118394944306522,5.22691101295,5.085113,5.07627,5.4071746,4.7650128280195005,4.8366219051999995,4.84142,4.739967484841793,4.945624317879998,5.0497932,5.930360155,5.8122535,6.05240675
0,0,FEGQQHPUTSRZAG-UHFFFAOYSA-N,OCNT-2311060,4.358423468241306,4.35209524548,4.1281757,4.396099,4.365648,4.332286976264094,4.432005007679999,4.3675475,4.692537105775772,4.49679814633,4.6130853,4.381499563,4.04853325,4.83545925
0,0,LHTZKKBQVHDQAX-UHFFFAOYSA-N,OCNT-2311086,4.43235037494392,4.272507569850002,4.2808895,4.4011283,4.7687397,4.389449615839344,4.365955914179999,4.398811,4.579749825853795,4.61149572008,4.7775836,4.84530882,4.5910335,5.09766025
0,0,NLPVWZDQUHNWNN-UHFFFAOYSA-N,OCNT-2311091,5.3229605054940174,5.0516336065199985,5.308036,5.3833404,5.42701,4.707875384106774,4.588770694519997,4.84142,5.069861170090214,4.84222092198,5.243583,4.985392362,4.7263095,5.226693
0,0,OPNWCLOHWSTTAH-UHFFFAOYSA-N,OCNT-2311102,4.486624223857419,4.2716374980600005,4.875033,4.2251616,4.227432,4.196341401124698,4.217637239320001,4.653184,4.525258470276762,4.421734783969999,4.630756,2.22774604,1.07563975,3.253763
0,0,GJUVVFXCXYLPPF-UHFFFAOYSA-N,OCNT-2311145,5.039555609042844,5.146075257730001,5.1453066,5.444672,5.346949,5.0412334373967465,5.279026850260001,4.997859,5.054459987253092,5.097061222119998,5.981255,6.06606089,5.90093075,6.221732
0,0,FXKCHSYNXXKFEX-UHFFFAOYSA-N,OCNT-2311148,4.51832030120246,4.64615686712,4.6630583,5.048638,4.5891204,5.022886520916075,4.918227971599998,4.623147,4.715312654884543,4.803536238890001,5.1368217,4.839412248,4.62202675,5.05448375
0,0,ZHERNWQWOSHVNC-UHFFFAOYSA-N,OCNT-2311150,4.699846048941823,4.618397034320001,4.5357485,4.4445915,4.3797736,4.550629325247137,4.44133739655,4.6465855,4.717713323951116,4.57605743523,4.3317766,3.829958508,3.3250475,4.24368275
0,0,LOHPAHJRSDGXHU-UHFFFAOYSA-N,OCNT-2311175,4.348277208458489,4.316475325069998,4.207451,4.4240193,4.1983595,4.4459471193278315,4.260814963020001,4.4316325,4.0776293202148315,4.43103673912,4.4128094,4.620787417,4.44072625,4.8442645
0,0,LCCOAQYOJSHIPJ-UHFFFAOYSA-N,OCNT-2311320,4.480973101778503,4.454225928980002,4.5487885,4.9740033,4.6467123,4.800351560074875,4.780994821260001,4.657758,4.466480382704607,4.447631831060001,4.6527796,4.883998907,4.7159545,5.044953
0,0,LQKJYHIZCLRVAA-UHFFFAOYSA-N,OCNT-2311336,4.619810518384512,4.473047394160003,4.493844,5.147244,5.256256,4.634819240779052,4.73199680041,4.7528105,4.828567822211603,4.836520094730001,4.4538617,5.04963975,4.78894375,5.256342
0,0,SASVNHDDQBDFCM-UHFFFAOYSA-N,OCNT-2311343,4.54025656791198,4.748561301849999,4.7296176,4.827817,4.3618536,4.792244161850238,4.566593464179999,4.657758,4.894393289733336,4.847750510760002,4.7606807,4.347670543,4.143274,4.64159325
0,0,JHVLKXIDWMPJMT-UHFFFAOYSA-N,OCNT-2311437,4.820083430238916,5.1750795617100005,4.6703014,5.4183846,5.017797,4.822777872577797,5.23440995591,4.830441,5.1125879356918125,5.05868541912,5.142375,5.633674883,5.4998245,5.75910625
0,0,AIDXPYZJTIDUSC-UHFFFAOYSA-N,OCNT-2311602,4.584117503302743,4.915583850769998,4.817318,5.251691,4.934434,5.182290355490181,5.344333108269999,4.916288,4.801787486533009,4.818801208600001,4.9727206,4.590927075,4.306866,4.941203
0,0,BZSQFVKPLZFAMM-UHFFFAOYSA-N,OCNT-2311627,4.760802914035028,5.1707262087500006,5.0928526,5.5882707,4.77963,5.1548818884257654,5.287983143810002,5.1362677,5.0552930114622034,5.334016277239999,5.672929,5.514301253,5.3940265,5.62596075
0,0,FLRYEXYQVHVJHQ-UHFFFAOYSA-N,OCNT-2311655,4.9792904270529315,5.1228121517800025,5.0424542,5.123545,5.1953697,5.10153676818566,4.99612312034,4.8314834,4.97837521978817,4.84587325078,4.8776493,5.553383672,5.36112275,5.72072025
